file_name,label
BA925_Q10.wav,1
BA925_Q11.wav,1
BA925_Q12.wav,1
BA925_Q19_0.wav,1
BA925_Q19_1.wav,1
BA925_Q19_2.wav,1
BA925_Q19_3.wav,1
BA925_Q24.wav,1
BA925_Q3.wav,1
BA925_Q4.wav,1
BA925_Q5_0.wav,1
BA925_Q5_1.wav,1
BA925_Q6_0.wav,1
BA925_Q6_1.wav,1
BA925_Q8_0.wav,1
BA925_Q8_1.wav,1
BA925_Q8_2.wav,1
BA925_Q8_3.wav,1
BA925_Q8_4.wav,1
BA925_Q8_5.wav,1
BB508_Q19.wav,1
BL551_Q10.wav,1
BL551_Q19_0.wav,1
BL551_Q19_1.wav,1
BL551_Q24.wav,1
BL551_Q6_0.wav,1
BL551_Q6_1.wav,1
BM403_Q1.wav,1
BM403_Q19.wav,1
BM403_Q24.wav,1
BM403_Q2_0.wav,1
BM403_Q2_1.wav,1
BM403_Q5.wav,1
BM403_Q9_0.wav,1
BM403_Q9_1.wav,1
BM403_Q9_2.wav,1
BM403_Q9_3.wav,1
BM403_Q9_4.wav,1
CJ032_Q1.wav,1
CJ032_Q10.wav,1
CJ032_Q13_0.wav,1
CJ032_Q13_1.wav,1
CJ032_Q13_2.wav,1
CJ032_Q3.wav,1
CL374_Q1.wav,1
CL374_Q19_0.wav,1
CL374_Q19_1.wav,1
CL374_Q19_2.wav,1
CL374_Q19_3.wav,1
CL374_Q6_0.wav,1
CL374_Q6_1.wav,1
CL374_Q6_2.wav,1
JS827_Q11_0.wav,1
JS827_Q11_1.wav,1
JS827_Q11_2.wav,1
JS827_Q11_3.wav,1
JS827_Q13_0.wav,1
JS827_Q13_1.wav,1
JS827_Q13_2.wav,1
JS827_Q16_0.wav,1
JS827_Q16_1.wav,1
JS827_Q16_10.wav,1
JS827_Q16_11.wav,1
JS827_Q16_12.wav,1
JS827_Q16_13.wav,1
JS827_Q16_14.wav,1
JS827_Q16_2.wav,1
JS827_Q16_3.wav,1
JS827_Q16_4.wav,1
JS827_Q16_5.wav,1
JS827_Q16_6.wav,1
JS827_Q16_7.wav,1
JS827_Q16_8.wav,1
JS827_Q16_9.wav,1
JS827_Q6_0.wav,1
JS827_Q6_1.wav,1
JS827_Q6_2.wav,1
JS827_Q7_0.wav,1
JS827_Q7_1.wav,1
JS827_Q7_10.wav,1
JS827_Q7_11.wav,1
JS827_Q7_12.wav,1
JS827_Q7_13.wav,1
JS827_Q7_14.wav,1
JS827_Q7_15.wav,1
JS827_Q7_16.wav,1
JS827_Q7_17.wav,1
JS827_Q7_18.wav,1
JS827_Q7_19.wav,1
JS827_Q7_2.wav,1
JS827_Q7_20.wav,1
JS827_Q7_21.wav,1
JS827_Q7_22.wav,1
JS827_Q7_23.wav,1
JS827_Q7_24.wav,1
JS827_Q7_25.wav,1
JS827_Q7_26.wav,1
JS827_Q7_27.wav,1
JS827_Q7_28.wav,1
JS827_Q7_29.wav,1
JS827_Q7_3.wav,1
JS827_Q7_30.wav,1
JS827_Q7_31.wav,1
JS827_Q7_4.wav,1
JS827_Q7_5.wav,1
JS827_Q7_6.wav,1
JS827_Q7_7.wav,1
JS827_Q7_8.wav,1
JS827_Q7_9.wav,1
JS827_Q8_0.wav,1
JS827_Q8_1.wav,1
JS827_Q8_2.wav,1
JS827_Q8_3.wav,1
JS827_Q8_4.wav,1
JS827_Q8_5.wav,1
JS827_Q8_6.wav,1
JS827_Q8_7.wav,1
JS827_Q9_0.wav,1
JS827_Q9_1.wav,1
JS827_Q9_10.wav,1
JS827_Q9_11.wav,1
JS827_Q9_12.wav,1
JS827_Q9_13.wav,1
JS827_Q9_14.wav,1
JS827_Q9_15.wav,1
JS827_Q9_16.wav,1
JS827_Q9_17.wav,1
JS827_Q9_18.wav,1
JS827_Q9_19.wav,1
JS827_Q9_2.wav,1
JS827_Q9_20.wav,1
JS827_Q9_21.wav,1
JS827_Q9_22.wav,1
JS827_Q9_23.wav,1
JS827_Q9_24.wav,1
JS827_Q9_3.wav,1
JS827_Q9_4.wav,1
JS827_Q9_5.wav,1
JS827_Q9_6.wav,1
JS827_Q9_7.wav,1
JS827_Q9_8.wav,1
JS827_Q9_9.wav,1
KB361_Q11_0.wav,1
KB361_Q11_1.wav,1
KB361_Q11_2.wav,1
KB361_Q11_3.wav,1
KB361_Q11_4.wav,1
KB361_Q11_5.wav,1
KB361_Q11_6.wav,1
KB361_Q11_7.wav,1
KB361_Q11_8.wav,1
KB361_Q11_9.wav,1
KB361_Q16_0.wav,1
KB361_Q16_1.wav,1
KB361_Q16_10.wav,1
KB361_Q16_11.wav,1
KB361_Q16_2.wav,1
KB361_Q16_3.wav,1
KB361_Q16_4.wav,1
KB361_Q16_5.wav,1
KB361_Q16_6.wav,1
KB361_Q16_7.wav,1
KB361_Q16_8.wav,1
KB361_Q16_9.wav,1
KB361_Q19_0.wav,1
KB361_Q19_1.wav,1
KB361_Q19_2.wav,1
KB361_Q19_3.wav,1
KB361_Q19_4.wav,1
KB361_Q19_5.wav,1
KB361_Q19_6.wav,1
KB361_Q19_7.wav,1
KB361_Q19_8.wav,1
KB361_Q19_9.wav,1
KB361_Q21_0.wav,1
KB361_Q21_1.wav,1
KB361_Q21_2.wav,1
KB361_Q21_3.wav,1
KB361_Q21_4.wav,1
KB361_Q21_5.wav,1
KB361_Q21_6.wav,1
KB361_Q23_0.wav,1
KB361_Q23_1.wav,1
KB361_Q23_2.wav,1
KB361_Q3_0.wav,1
KB361_Q3_1.wav,1
KB361_Q3_2.wav,1
KB361_Q6_0.wav,1
KB361_Q6_1.wav,1
KB361_Q6_2.wav,1
KB361_Q6_3.wav,1
KB361_Q7_0.wav,1
KB361_Q7_1.wav,1
KB361_Q7_2.wav,1
KB361_Q7_3.wav,1
KB361_Q7_4.wav,1
KB361_Q7_5.wav,1
KB361_Q8_0.wav,1
KB361_Q8_1.wav,1
KB361_Q8_2.wav,1
KB361_Q8_3.wav,1
KB361_Q8_4.wav,1
KB361_Q8_5.wav,1
KB361_Q8_6.wav,1
KB361_Q8_7.wav,1
KB361_Q8_8.wav,1
KB361_Q9_0.wav,1
KB361_Q9_1.wav,1
KB361_Q9_10.wav,1
KB361_Q9_11.wav,1
KB361_Q9_2.wav,1
KB361_Q9_3.wav,1
KB361_Q9_4.wav,1
KB361_Q9_5.wav,1
KB361_Q9_6.wav,1
KB361_Q9_7.wav,1
KB361_Q9_8.wav,1
KB361_Q9_9.wav,1
KM552_Q19_0.wav,1
KM552_Q19_1.wav,1
KM552_Q19_2.wav,1
KN241_Q11_0.wav,1
KN241_Q11_1.wav,1
KN241_Q13_0.wav,1
KN241_Q13_1.wav,1
KN241_Q13_2.wav,1
KN241_Q13_3.wav,1
KN241_Q15.wav,1
KN241_Q17.wav,1
KN241_Q21_0.wav,1
KN241_Q21_1.wav,1
KN241_Q21_2.wav,1
KN241_Q22_0.wav,1
KN241_Q22_1.wav,1
KN241_Q22_2.wav,1
KN241_Q23.wav,1
KN241_Q5_0.wav,1
KN241_Q5_1.wav,1
KN241_Q6_0.wav,1
KN241_Q6_1.wav,1
KN241_Q7_0.wav,1
KN241_Q7_1.wav,1
KN241_Q7_2.wav,1
KN241_Q7_3.wav,1
KN241_Q7_4.wav,1
KN241_Q7_5.wav,1
KN241_Q7_6.wav,1
KN241_Q7_7.wav,1
KN241_Q7_8.wav,1
KN241_Q7_9.wav,1
KN241_Q8_0.wav,1
KN241_Q8_1.wav,1
KN241_Q8_2.wav,1
KN241_Q8_3.wav,1
KN241_Q8_4.wav,1
KN241_Q8_5.wav,1
KN241_Q9_0.wav,1
KN241_Q9_1.wav,1
KN241_Q9_2.wav,1
KN241_Q9_3.wav,1
KN241_Q9_4.wav,1
KN241_Q9_5.wav,1
KN241_Q9_6.wav,1
KN241_Q9_7.wav,1
MP959_Q14_0.wav,1
MP959_Q14_1.wav,1
MP959_Q14_2.wav,1
MP959_Q22_0.wav,1
MP959_Q22_1.wav,1
MP959_Q22_2.wav,1
MP959_Q22_3.wav,1
AA713_Q12.wav,0
AA713_Q13_0.wav,0
AA713_Q13_1.wav,0
AA713_Q13_2.wav,0
AA713_Q13_3.wav,0
AA713_Q13_4.wav,0
AA713_Q13_5.wav,0
AA713_Q13_6.wav,0
AA713_Q18_0.wav,0
AA713_Q18_1.wav,0
AA713_Q18_10.wav,0
AA713_Q18_11.wav,0
AA713_Q18_12.wav,0
AA713_Q18_13.wav,0
AA713_Q18_14.wav,0
AA713_Q18_15.wav,0
AA713_Q18_16.wav,0
AA713_Q18_2.wav,0
AA713_Q18_3.wav,0
AA713_Q18_4.wav,0
AA713_Q18_5.wav,0
AA713_Q18_6.wav,0
AA713_Q18_7.wav,0
AA713_Q18_8.wav,0
AA713_Q18_9.wav,0
AA713_Q24.wav,0
AA713_Q2_0.wav,0
AA713_Q2_1.wav,0
AA713_Q2_2.wav,0
AI128_Q22_0.wav,0
AI128_Q22_1.wav,0
AI128_Q22_2.wav,0
AI128_Q22_3.wav,0
AI128_Q22_4.wav,0
AI128_Q22_5.wav,0
AI128_Q22_6.wav,0
AI128_Q22_7.wav,0
AI128_Q22_8.wav,0
AI128_Q22_9.wav,0
AM058_Q16_0.wav,0
AM058_Q16_1.wav,0
AM058_Q16_10.wav,0
AM058_Q16_11.wav,0
AM058_Q16_12.wav,0
AM058_Q16_13.wav,0
AM058_Q16_14.wav,0
AM058_Q16_15.wav,0
AM058_Q16_16.wav,0
AM058_Q16_2.wav,0
AM058_Q16_3.wav,0
AM058_Q16_4.wav,0
AM058_Q16_5.wav,0
AM058_Q16_6.wav,0
AM058_Q16_7.wav,0
AM058_Q16_8.wav,0
AM058_Q16_9.wav,0
AM058_Q22_0.wav,0
AM058_Q22_1.wav,0
AM526_Q14_0.wav,0
AM526_Q14_1.wav,0
AM526_Q14_2.wav,0
AM526_Q17.wav,0
AM526_Q18_0.wav,0
AM526_Q18_1.wav,0
AM526_Q18_2.wav,0
AM526_Q22.wav,0
AN867_Q22_0.wav,0
AN867_Q22_1.wav,0
AN867_Q22_2.wav,0
AN867_Q3_0.wav,0
AN867_Q3_1.wav,0
AN867_Q3_2.wav,0
AN867_Q9_0.wav,0
AN867_Q9_1.wav,0
AN867_Q9_2.wav,0
AN867_Q9_3.wav,0
AN867_Q9_4.wav,0
BA925_Q18_0.wav,0
BA925_Q18_1.wav,0
BA925_Q18_10.wav,0
BA925_Q18_11.wav,0
BA925_Q18_12.wav,0
BA925_Q18_13.wav,0
BA925_Q18_14.wav,0
BA925_Q18_15.wav,0
BA925_Q18_16.wav,0
BA925_Q18_17.wav,0
BA925_Q18_18.wav,0
BA925_Q18_19.wav,0
BA925_Q18_2.wav,0
BA925_Q18_3.wav,0
BA925_Q18_4.wav,0
BA925_Q18_5.wav,0
BA925_Q18_6.wav,0
BA925_Q18_7.wav,0
BA925_Q18_8.wav,0
BA925_Q18_9.wav,0
BA925_Q22_0.wav,0
BA925_Q22_1.wav,0
BA925_Q7_0.wav,0
BA925_Q7_1.wav,0
BA925_Q7_2.wav,0
BA925_Q7_3.wav,0
BA925_Q7_4.wav,0
BA925_Q7_5.wav,0
BA925_Q7_6.wav,0
BA925_Q7_7.wav,0
BA925_Q7_8.wav,0
BB508_Q17_0.wav,0
BB508_Q17_1.wav,0
BB508_Q17_2.wav,0
BB508_Q18_0.wav,0
BB508_Q18_1.wav,0
BB508_Q18_2.wav,0
BB508_Q18_3.wav,0
BB508_Q22_0.wav,0
BB508_Q22_1.wav,0
BL551_Q14_0.wav,0
BL551_Q14_1.wav,0
BL551_Q14_2.wav,0
BL551_Q16_0.wav,0
BL551_Q16_1.wav,0
BL551_Q16_2.wav,0
BL551_Q16_3.wav,0
BL551_Q16_4.wav,0
BL551_Q16_5.wav,0
BL551_Q17.wav,0
BL551_Q18_0.wav,0
BL551_Q18_1.wav,0
BL551_Q18_2.wav,0
BL551_Q18_3.wav,0
BL551_Q18_4.wav,0
BL551_Q18_5.wav,0
BL551_Q18_6.wav,0
BL551_Q18_7.wav,0
BL551_Q22_0.wav,0
BL551_Q22_1.wav,0
BL551_Q22_2.wav,0
BL551_Q22_3.wav,0
BL551_Q22_4.wav,0
BL551_Q3_0.wav,0
BL551_Q3_1.wav,0
BM403_Q14_0.wav,0
BM403_Q14_1.wav,0
BM403_Q14_2.wav,0
BM403_Q15_0.wav,0
BM403_Q15_1.wav,0
BM403_Q15_2.wav,0
BM403_Q15_3.wav,0
CF374_Q16_0.wav,0
CF374_Q16_1.wav,0
CF374_Q16_2.wav,0
CF374_Q16_3.wav,0
CF374_Q16_4.wav,0
CJ032_Q18_0.wav,0
CJ032_Q18_1.wav,0
CJ032_Q18_2.wav,0
CJ032_Q18_3.wav,0
CJ032_Q18_4.wav,0
CJ032_Q18_5.wav,0
CJ032_Q18_6.wav,0
CJ032_Q2_0.wav,0
CJ032_Q2_1.wav,0
GL603_Q16_0.wav,0
GL603_Q16_1.wav,0
GL603_Q16_10.wav,0
GL603_Q16_2.wav,0
GL603_Q16_3.wav,0
GL603_Q16_4.wav,0
GL603_Q16_5.wav,0
GL603_Q16_6.wav,0
GL603_Q16_7.wav,0
GL603_Q16_8.wav,0
GL603_Q16_9.wav,0
GL603_Q17_0.wav,0
GL603_Q17_1.wav,0
GL603_Q17_2.wav,0
GL603_Q17_3.wav,0
GL603_Q18_0.wav,0
GL603_Q18_1.wav,0
GL603_Q18_10.wav,0
GL603_Q18_11.wav,0
GL603_Q18_12.wav,0
GL603_Q18_13.wav,0
GL603_Q18_14.wav,0
GL603_Q18_15.wav,0
GL603_Q18_16.wav,0
GL603_Q18_2.wav,0
GL603_Q18_3.wav,0
GL603_Q18_4.wav,0
GL603_Q18_5.wav,0
GL603_Q18_6.wav,0
GL603_Q18_7.wav,0
GL603_Q18_8.wav,0
GL603_Q18_9.wav,0
GL603_Q9_0.wav,0
GL603_Q9_1.wav,0
GL603_Q9_10.wav,0
GL603_Q9_2.wav,0
GL603_Q9_3.wav,0
GL603_Q9_4.wav,0
GL603_Q9_5.wav,0
GL603_Q9_6.wav,0
GL603_Q9_7.wav,0
GL603_Q9_8.wav,0
GL603_Q9_9.wav,0
JS827_Q14_0.wav,0
JS827_Q14_1.wav,0
JS827_Q14_10.wav,0
JS827_Q14_2.wav,0
JS827_Q14_3.wav,0
JS827_Q14_4.wav,0
JS827_Q14_5.wav,0
JS827_Q14_6.wav,0
JS827_Q14_7.wav,0
JS827_Q14_8.wav,0
JS827_Q14_9.wav,0
JS827_Q17_0.wav,0
JS827_Q17_1.wav,0
JS827_Q17_2.wav,0
JS827_Q18_0.wav,0
JS827_Q18_1.wav,0
JS827_Q18_10.wav,0
JS827_Q18_11.wav,0
JS827_Q18_12.wav,0
JS827_Q18_13.wav,0
JS827_Q18_14.wav,0
JS827_Q18_15.wav,0
JS827_Q18_16.wav,0
JS827_Q18_17.wav,0
JS827_Q18_18.wav,0
JS827_Q18_19.wav,0
JS827_Q18_2.wav,0
JS827_Q18_20.wav,0
JS827_Q18_21.wav,0
JS827_Q18_22.wav,0
JS827_Q18_3.wav,0
JS827_Q18_4.wav,0
JS827_Q18_5.wav,0
JS827_Q18_6.wav,0
JS827_Q18_7.wav,0
JS827_Q18_8.wav,0
JS827_Q18_9.wav,0
JS827_Q21_0.wav,0
JS827_Q21_1.wav,0
JS827_Q21_2.wav,0
JS827_Q21_3.wav,0
JS827_Q21_4.wav,0
JS827_Q21_5.wav,0
JS827_Q21_6.wav,0
JS827_Q21_7.wav,0
JS827_Q22_0.wav,0
JS827_Q22_1.wav,0
JS827_Q22_2.wav,0
JS827_Q22_3.wav,0
JS827_Q22_4.wav,0
JS827_Q22_5.wav,0
JS827_Q22_6.wav,0
JS827_Q3_0.wav,0
JS827_Q3_1.wav,0
JS827_Q4_0.wav,0
JS827_Q4_1.wav,0
KM552_Q18_0.wav,0
KM552_Q18_1.wav,0
KM552_Q18_2.wav,0
KM552_Q18_3.wav,0
KM552_Q18_4.wav,0
KM552_Q18_5.wav,0
KM552_Q18_6.wav,0
KM552_Q18_7.wav,0
KM552_Q18_8.wav,0
KM552_Q22_0.wav,0
KM552_Q22_1.wav,0
MM647_Q14_0.wav,0
MM647_Q14_1.wav,0
MM647_Q14_2.wav,0
MM647_Q14_3.wav,0
MM647_Q14_4.wav,0
MM647_Q14_5.wav,0
MM647_Q17_0.wav,0
MM647_Q17_1.wav,0
MM647_Q17_2.wav,0
MM647_Q17_3.wav,0
MM647_Q17_4.wav,0
MM647_Q20_MISUNDERSTANDING_0.wav,0
MM647_Q20_MISUNDERSTANDING_1.wav,0
MM647_Q20_MISUNDERSTANDING_2.wav,0
MM647_Q20_MISUNDERSTANDING_3.wav,0
MM647_Q20_MISUNDERSTANDING_4.wav,0
MM647_Q21_0.wav,0
MM647_Q21_1.wav,0
MM647_Q21_2.wav,0
MM647_Q22_MISUNDERSTANDING_0.wav,0
MM647_Q22_MISUNDERSTANDING_1.wav,0
MM647_Q22_MISUNDERSTANDING_2.wav,0
MM647_Q22_MISUNDERSTANDING_3.wav,0
MM647_Q3_MISUNDERSTANDING_0.wav,0
MM647_Q3_MISUNDERSTANDING_1.wav,0
MM647_Q3_MISUNDERSTANDING_2.wav,0
MM647_Q3_MISUNDERSTANDING_3.wav,0
MM647_Q3_MISUNDERSTANDING_4.wav,0
MM647_Q3_MISUNDERSTANDING_5.wav,0
MM647_Q3_MISUNDERSTANDING_6.wav,0
MM647_Q3_MISUNDERSTANDING_7.wav,0
MM647_Q9_0.wav,0
MM647_Q9_1.wav,0
MM647_Q9_10.wav,0
MM647_Q9_11.wav,0
MM647_Q9_12.wav,0
MM647_Q9_2.wav,0
MM647_Q9_3.wav,0
MM647_Q9_4.wav,0
MM647_Q9_5.wav,0
MM647_Q9_6.wav,0
MM647_Q9_7.wav,0
MM647_Q9_8.wav,0
MM647_Q9_9.wav,0
MP959_Q10.wav,0
MP959_Q12_0.wav,0
MP959_Q12_1.wav,0
MP959_Q17_0.wav,0
MP959_Q17_1.wav,0
MP959_Q17_2.wav,0
MP959_Q18_0.wav,0
MP959_Q18_1.wav,0
MP959_Q18_2.wav,0
MP959_Q18_3.wav,0
MP959_Q18_4.wav,0
MP959_Q23.wav,0
MP959_Q24.wav,0
MS090_Q11_0.wav,0
MS090_Q11_1.wav,0
MS090_Q14_0.wav,0
MS090_Q14_1.wav,0
MS090_Q14_2.wav,0
MS090_Q14_3.wav,0
MS090_Q14_4.wav,0
MS090_Q14_5.wav,0
MS090_Q16_0.wav,0
MS090_Q16_1.wav,0
MS090_Q16_2.wav,0
MS090_Q16_3.wav,0
MS090_Q16_4.wav,0
MS090_Q16_5.wav,0
MS090_Q16_6.wav,0
MS090_Q16_7.wav,0
MS090_Q16_8.wav,0
MS090_Q17_0.wav,0
MS090_Q17_1.wav,0
MS090_Q17_2.wav,0
MS090_Q17_3.wav,0
MS090_Q17_4.wav,0
MS090_Q18_0.wav,0
MS090_Q18_1.wav,0
MS090_Q18_2.wav,0
MS090_Q18_3.wav,0
MS090_Q18_4.wav,0
MS090_Q18_5.wav,0
MS090_Q18_6.wav,0
MS090_Q18_7.wav,0
MS090_Q18_8.wav,0
MS090_Q18_9.wav,0
MS090_Q21_0.wav,0
MS090_Q21_1.wav,0
MS090_Q22.wav,0
MS090_Q23_0.wav,0
MS090_Q23_1.wav,0
NP413_Q18_0.wav,0
NP413_Q18_1.wav,0
NP413_Q18_2.wav,0
NP413_Q18_3.wav,0
NP413_Q18_4.wav,0
NP413_Q18_5.wav,0
NP413_Q18_6.wav,0
NP413_Q18_7.wav,0
PA478_Q17.wav,0
PA478_Q18_0.wav,0
PA478_Q18_1.wav,0
PA478_Q18_2.wav,0
SA406_Q13_0.wav,0
SA406_Q13_1.wav,0
SA406_Q14_0.wav,0
SA406_Q14_1.wav,0
SA406_Q17.wav,0
SA406_Q18_0.wav,0
SA406_Q18_1.wav,0
SA406_Q18_2.wav,0
SA406_Q18_3.wav,0
SA406_Q18_4.wav,0
SA406_Q18_5.wav,0
SA406_Q22.wav,0
SE289_Q21_0.wav,0
SE289_Q21_1.wav,0
SE289_Q21_2.wav,0
SE289_Q21_3.wav,0
SE289_Q21_4.wav,0
SE289_Q21_5.wav,0
SS821_Q10_0.wav,0
SS821_Q10_1.wav,0
SS821_Q15.wav,0
SS821_Q17_0.wav,0
SS821_Q17_1.wav,0
SS821_Q18_0.wav,0
SS821_Q18_1.wav,0
SS821_Q18_2.wav,0
SS821_Q18_3.wav,0
SS821_Q18_4.wav,0
SS821_Q22_0.wav,0
SS821_Q22_1.wav,0
SS821_Q22_2.wav,0
